,year,total-prec(mm),stnid,total-snow(mm),total-rain(mm),Prov,station's name,lat (deg),long (deg),elev (m),stns joined,mean-temp(celsius)
5541,1927,73.9,3023722,69.5,4.4,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-14.1
5542,1928,86.6,3023722,73.2,13.4,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-12.8
5543,1929,67.1,3023722,67.1,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-13.7
5544,1930,40.8,3023722,40.2,0.5,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-13.3
5545,1931,9.8,3023722,9.8,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-4.7
5546,1932,59.8,3023722,51.6,8.1,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-12.2
5547,1933,61.3,3023722,61.3,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-13.8
5548,1934,51.4,3023722,43.9,7.5,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-12.5
5549,1935,61.5,3023722,61.5,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-13.2
5550,1936,66.0,3023722,59.7,6.2,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-18.4
5551,1937,45.3,3023722,41.4,4.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-16.5
5552,1938,49.0,3023722,38.1,10.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-14.9
5553,1939,58.2,3023722,58.0,0.1,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-11.8
5554,1940,29.5,3023722,29.5,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-9.8
5555,1941,51.1,3023722,47.3,3.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-11.7
5556,1942,34.2,3023722,34.2,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-9.9
5557,1943,55.7,3023722,48.6,7.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-14.8
5558,1944,61.3,3023722,55.1,6.2,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-9.3
5559,1945,43.6,3023722,39.5,4.2,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-11.5
5560,1946,73.2,3023722,73.2,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-11.7
5561,1947,103.8,3023722,103.6,0.1,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-13.7
5562,1948,120.8,3023722,120.8,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-10.6
5563,1949,60.9,3023722,60.9,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-17.1
5564,1950,64.7,3023722,64.7,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-19.0
5565,1951,93.8,3023722,93.6,0.1,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-14.5
5566,1952,75.5,3023722,60.8,14.7,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-15.6
5567,1953,62.1,3023722,60.7,1.4,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-10.5
5568,1954,39.4,3023722,32.0,7.4,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-10.7
5569,1955,39.6,3023722,38.0,1.6,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-9.1
5570,1956,95.7,3023722,95.6,0.1,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-16.9
5571,1957,95.7,3023722,95.4,0.3,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-14.2
5572,1958,54.8,3023722,54.8,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-9.5
5573,1959,47.4,3023722,47.0,0.4,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-14.1
5574,1960,83.1,3023722,83.1,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-10.3
5575,1961,44.5,3023722,44.4,0.1,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-8.3
5576,1962,67.3,3023722,54.1,13.2,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-13.9
5577,1963,105.9,3023722,95.8,10.1,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-9.6
5578,1964,45.4,3023722,45.3,0.1,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-9.1
5579,1965,129.4,3023722,121.9,7.6,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-16.3
5580,1966,94.0,3023722,94.0,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-15.4
5581,1967,50.9,3023722,47.9,2.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-12.1
5582,1968,55.2,3023722,53.8,1.4,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-11.1
5583,1969,84.8,3023722,82.4,2.4,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-19.2
5584,1970,62.1,3023722,56.3,5.8,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-11.0
5585,1971,99.8,3023722,86.5,13.3,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-14.3
5586,1972,104.3,3023722,104.3,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-16.6
5587,1973,28.8,3023722,28.7,0.1,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-12.4
5588,1974,97.8,3023722,97.8,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-12.9
5589,1975,50.2,3023722,50.1,0.1,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-11.1
5590,1976,99.2,3023722,99.0,0.1,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-10.9
5591,1977,73.2,3023722,72.7,0.4,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-8.2
5592,1978,68.6,3023722,68.6,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-15.4
5593,1979,39.5,3023722,39.5,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-16.2
5594,1980,60.9,3023722,54.0,6.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-12.6
5595,1981,55.5,3023722,55.5,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-8.7
5596,1982,74.9,3023722,74.9,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-15.4
5597,1983,26.9,3023722,26.9,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-8.7
5598,1984,52.5,3023722,52.5,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-10.2
5599,1985,73.4,3023722,71.8,1.6,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-13.2
5600,1986,27.8,3023722,25.5,2.2,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-7.0
5601,1987,24.2,3023722,23.3,0.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-5.4
5602,1988,19.2,3023722,19.0,0.1,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-8.2
5603,1989,72.1,3023722,67.8,4.4,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-11.9
5604,1990,31.6,3023722,30.0,1.6,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-8.8
5605,1991,50.1,3023722,48.2,2.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-9.3
5606,1992,36.7,3023722,36.2,0.5,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-6.8
5607,1993,44.3,3023722,44.3,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-13.4
5608,1994,76.8,3023722,76.8,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-12.6
5609,1995,-9999.9,3023722,-9999.9,-9999.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-10.3
5610,1996,53.2,3023722,53.2,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-15.1
5611,1997,94.8,3023722,94.8,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-13.3
5612,1998,-9999.9,3023722,-9999.9,-9999.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-8.9
5613,1999,-9999.9,3023722,-9999.9,-9999.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-10.5
5614,2000,41.9,3023722,39.6,2.3,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-8.7
5615,2001,21.2,3023722,21.2,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-9.7
5616,2002,17.5,3023722,17.5,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-9.4
5617,2003,51.2,3023722,51.2,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-8.9
5618,2004,49.6,3023722,48.8,0.8,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-9.9
5619,2005,95.9,3023722,95.1,0.8,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-9.8
5620,2006,37.0,3023722,34.1,2.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-6.6
5621,2007,37.8,3023722,37.8,0.0,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-8.7
5622,2008,-9999.9,3023722,-9999.9,-9999.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-10.7
5623,2009,-9999.9,3023722,-9999.9,-9999.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-12.0
5624,2010,-9999.9,3023722,-9999.9,-9999.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-11.1
5625,2011,-9999.9,3023722,-9999.9,-9999.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-12.4
5626,2012,-9999.9,3023722,-9999.9,-9999.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-7.1
5627,2013,-9999.9,3023722,-9999.9,-9999.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-10.0
5628,2014,-9999.9,3023722,-9999.9,-9999.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-12.7
5629,2015,-9999.9,3023722,-9999.9,-9999.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-8.0
5630,2016,-9999.9,3023722,-9999.9,-9999.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-7.9
5631,2017,-9999.9,3023722,-9999.9,-9999.9,AB,LACOMBE,52.448890555555565,-113.75583472222222,860,Yes,-10.8
5632,1914,-9999.9,3036682,-10.0,-10.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9.2
5633,1915,77.6,3036682,77.6,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-12.1
5634,1916,44.2,3036682,40.2,4.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-12.9
5635,1917,42.8,3036682,41.8,1.1,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-13.9
5636,1918,106.4,3036682,105.3,1.1,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5637,1919,50.2,3036682,50.2,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-6.3
5638,1920,54.3,3036682,54.3,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9.7
5639,1921,61.8,3036682,57.4,4.5,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-7.5
5640,1922,37.9,3036682,37.2,0.7,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-13.8
5641,1923,37.0,3036682,37.0,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-10.5
5642,1924,23.2,3036682,23.2,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-6.6
5643,1925,27.0,3036682,27.0,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-12.2
5644,1926,29.2,3036682,23.1,6.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-3.8
5645,1927,23.0,3036682,23.0,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-10.3
5646,1928,-9999.9,3036682,-9999.9,4.2,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9.4
5647,1929,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5648,1930,47.4,3036682,47.4,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9.8
5649,1931,4.5,3036682,3.2,1.3,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-0.7
5650,1932,28.5,3036682,28.5,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9.0
5651,1933,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5652,1934,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-6.3
5653,1935,5.6,3036682,5.6,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-8.8
5654,1936,45.9,3036682,45.9,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-15.1
5655,1937,73.5,3036682,73.5,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-15.2
5656,1938,43.9,3036682,43.9,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-10.2
5657,1939,58.7,3036682,58.7,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-7.7
5658,1940,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5659,1941,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5660,1942,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5661,1943,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5662,1944,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5663,1945,31.2,3036682,31.2,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-8.0
5664,1946,43.5,3036682,43.5,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-7.8
5665,1947,-9999.9,3036682,-9999.9,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-8.8
5666,1948,66.7,3036682,66.7,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5667,1949,61.3,3036682,61.3,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-15.0
5668,1950,78.4,3036682,78.4,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-15.9
5669,1951,81.5,3036682,81.5,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-10.8
5670,1952,77.4,3036682,74.6,2.8,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5671,1953,72.3,3036682,72.3,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-5.2
5672,1954,47.1,3036682,46.4,0.7,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-6.6
5673,1955,37.8,3036682,33.5,4.3,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-6.3
5674,1956,43.5,3036682,43.5,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-14.1
5675,1957,53.7,3036682,53.7,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-10.5
5676,1958,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-4.5
5677,1959,69.0,3036682,65.8,3.1,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-11.0
5678,1960,63.1,3036682,62.6,0.4,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-7.2
5679,1961,49.6,3036682,49.6,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-4.3
5680,1962,49.0,3036682,47.8,1.2,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-10.2
5681,1963,65.3,3036682,58.9,6.4,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-7.0
5682,1964,48.3,3036682,43.9,4.4,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-4.8
5683,1965,122.3,3036682,121.9,0.4,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-14.2
5684,1966,65.5,3036682,65.5,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-11.6
5685,1967,68.9,3036682,57.9,11.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-7.8
5686,1968,41.0,3036682,41.0,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-7.3
5687,1969,111.0,3036682,110.8,0.1,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-17.6
5688,1970,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5689,1971,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5690,1972,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5691,1973,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5692,1974,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5693,1975,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5694,1976,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5695,1977,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5696,1978,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5697,1979,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5698,1980,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5699,1981,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5700,1982,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5701,1983,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5702,1984,46.5,3036682,46.5,0.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-8.4
5703,1985,35.5,3036682,33.5,2.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-11.5
5704,1986,29.3,3036682,27.4,1.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-5.6
5705,1987,12.7,3036682,8.0,4.7,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-1.6
5706,1988,39.3,3036682,36.8,2.5,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-6.3
5707,1989,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5708,1990,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5709,1991,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5710,1992,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5711,1993,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9999.9
5712,1994,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9.5
5713,1995,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-6.0
5714,1996,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-12.0
5715,1997,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-10.3
5716,1998,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-5.5
5717,1999,20.2,3036682,18.2,2.1,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-5.3
5718,2000,40.3,3036682,34.2,6.0,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-5.2
5719,2001,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-8.7
5720,2002,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-5.4
5721,2003,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-5.9
5722,2004,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-6.6
5723,2005,19.5,3036682,17.2,2.3,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-5.6
5724,2006,14.4,3036682,0.0,14.4,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-3.4
5725,2007,8.9,3036682,7.5,1.4,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-4.8
5726,2008,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-8.0
5727,2009,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-10.3
5728,2010,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9.9
5729,2011,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-10.2
5730,2012,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-3.7
5731,2013,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-5.5
5732,2014,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-9.1
5733,2015,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-5.0
5734,2016,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-3.8
5735,2017,-9999.9,3036682,-9999.9,-9999.9,AB,VAUXHALL,50.05,-112.13333333333334,779,Yes,-8.4
5736,1928,-9999.9,3044923,-10.0,-10.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-9999.9
5737,1929,52.7,3044923,52.4,0.3,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-13.2
5738,1930,68.2,3044923,67.0,1.3,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-11.5
5739,1931,3.4,3044923,3.4,0.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-3.4
5740,1932,17.3,3044923,17.3,0.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-9.0
5741,1933,14.2,3044923,14.1,0.1,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-9.9
5742,1934,42.2,3044923,42.2,0.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-7.3
5743,1935,51.2,3044923,50.5,0.7,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-10.5
5744,1936,47.6,3044923,47.6,0.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-15.7
5745,1937,90.5,3044923,90.5,0.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-15.0
5746,1938,57.0,3044923,57.0,0.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-10.8
5747,1939,79.8,3044923,79.5,0.3,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-8.5
5748,1940,61.7,3044923,61.6,0.1,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-9.8
5749,1941,36.3,3044923,36.3,0.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-7.1
5750,1942,31.2,3044923,31.0,0.1,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-7.8
5751,1943,29.0,3044923,29.0,0.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-11.3
5752,1944,14.5,3044923,14.3,0.1,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-5.4
5753,1945,56.9,3044923,36.4,20.4,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-9.6
5754,1946,29.8,3044923,29.8,0.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-8.9
5755,1947,26.5,3044923,26.5,0.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-9.1
5756,1948,46.6,3044923,41.8,4.8,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-8.5
5757,1949,61.4,3044923,61.4,0.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-16.2
5758,1950,74.4,3044923,74.4,0.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-16.6
5759,1951,74.8,3044923,74.8,0.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-11.6
5760,1952,72.0,3044923,67.3,4.7,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-12.4
5761,1953,39.2,3044923,33.7,5.5,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-7.3
5762,1954,47.8,3044923,47.6,0.1,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-8.1
5763,1955,39.9,3044923,39.9,0.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-7.6
5764,1956,53.0,3044923,53.0,0.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-14.3
5765,1957,62.0,3044923,62.0,0.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-11.3
5766,1958,85.9,3044923,77.9,8.0,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-5.3
5767,1959,76.1,3044923,74.8,1.3,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-11.6
5768,1960,68.6,3044923,68.4,0.1,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-7.8
5769,1961,29.3,3044923,26.5,2.8,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-5.6
5770,1962,79.0,3044923,78.3,0.7,AB,ONEFOUR,49.11666666666667,-110.46666666666668,935,Yes,-11.0
